,age,fnlwgt,education-num,marital-status,relationship,race,sex,hours-per-week,income
31405,57,220789,9,2,8,8,2,45,1
31406,59,114760,10,2,8,8,2,20,1
31407,87,90338,9,64,1,8,2,2,0
31408,25,181576,10,1,1,8,2,55,0
31409,39,198841,14,2,8,8,2,45,1
31410,53,53197,14,2,8,8,2,40,1
31411,32,542265,9,1,1,8,1,40,0
31412,38,193026,7,2,8,8,2,40,0
31413,21,25505,11,1,4,4,1,35,0
31414,17,375657,7,1,2,8,2,30,0
31415,44,201599,7,1,4,4,1,40,0
31416,23,181820,10,1,2,8,2,20,0
31417,57,334224,10,2,16,8,1,40,1
31418,30,54318,7,2,8,8,2,40,0
31419,51,141388,9,2,8,8,2,55,0
31420,54,57101,9,2,8,8,2,35,0
31421,44,168515,10,4,1,8,1,40,0
31422,60,163665,10,2,8,8,2,16,1
31423,28,207513,13,2,8,8,2,42,1
31424,39,293291,9,2,8,8,2,50,1
31425,55,70088,14,2,8,8,2,40,1
31426,36,199346,14,2,16,8,1,50,1
31427,55,143949,14,2,16,8,1,45,1
31428,33,207201,9,2,8,8,2,55,1
31429,30,430283,9,2,16,8,1,40,1
31430,40,293809,13,2,8,8,2,20,0
31431,30,378009,14,2,8,8,2,50,1
31432,40,226608,10,4,1,8,2,30,1
31433,24,314182,9,1,1,8,1,50,0
31434,18,170544,7,1,2,8,2,20,0
31435,18,94196,9,1,2,8,1,25,0
31436,49,193047,9,2,8,8,2,45,1
31437,42,112607,9,2,8,8,2,50,0
31438,28,146949,9,2,8,8,2,40,0
31439,32,309513,12,2,8,8,2,40,0
31440,48,191389,10,32,4,8,1,50,0
31441,24,213902,4,1,2,8,1,32,0
31442,73,46514,9,2,16,8,1,25,0
31443,35,75855,14,2,8,4,2,40,1
31444,23,38707,10,2,8,8,2,60,1
31445,19,188568,10,1,1,8,1,40,0
31446,27,215014,9,2,8,8,2,35,0
31447,27,184477,8,1,1,8,2,40,0
31448,41,204235,15,2,8,8,2,50,1
31449,31,39054,9,2,8,8,2,20,0
31450,64,272531,9,2,8,8,2,40,1
31451,45,358701,8,1,2,8,2,10,0
31452,47,217750,9,2,16,8,1,35,0
31453,22,200374,9,1,32,8,2,35,0
31454,24,498349,13,1,4,4,1,40,0
31455,69,170458,9,2,8,8,2,20,0
31456,40,57233,11,2,8,8,2,40,1
31457,45,188432,9,2,8,8,2,40,0
31458,47,33300,12,1,32,8,2,45,1
31459,31,225779,9,1,1,8,1,40,0
31460,48,46677,12,4,4,8,1,42,0
31461,41,227968,13,2,16,4,1,35,1
31462,34,85355,13,1,2,8,2,40,0
31463,48,207120,10,2,8,8,2,40,0
31464,28,229223,11,2,16,8,1,36,1
31465,20,224640,12,1,2,8,1,40,0
31466,39,139012,13,2,8,2,2,40,1
31467,40,130749,10,4,1,4,1,40,0
31468,28,204516,6,1,1,8,2,45,0
31469,20,105479,10,1,1,8,1,25,0
31470,41,197093,13,4,1,4,2,40,0
31471,49,431245,10,2,8,8,2,50,1
31472,24,155150,9,2,8,8,2,40,0
31473,35,216035,9,2,8,8,2,40,0
31474,22,388247,10,1,2,8,2,40,0
31475,23,208908,13,1,1,8,1,30,0
31476,23,259301,9,4,4,8,1,40,0
31477,42,69333,11,2,8,8,2,80,1
31478,34,167893,10,2,8,8,2,64,1
31479,32,386877,11,1,2,4,2,40,0
31480,54,146551,9,2,8,8,2,54,1
31481,48,238360,13,32,4,2,1,40,0
31482,38,187748,13,2,8,8,2,40,1
31483,48,50748,13,4,4,8,1,40,0
31484,22,50136,3,2,8,8,2,40,0
31485,42,111483,13,2,8,8,2,50,1
31486,31,298871,16,2,8,2,2,40,0
31487,27,147340,9,1,1,8,1,50,1
31488,57,132704,14,32,1,8,2,32,1
31489,46,327786,11,4,1,8,1,42,0
31490,44,243636,11,2,8,8,2,40,1
31491,42,194417,10,2,8,8,2,40,1
31492,24,236696,13,1,1,8,2,40,0
31493,38,337130,2,16,1,8,2,40,0
31494,29,273051,13,2,8,8,2,52,1
31495,38,186191,9,2,8,8,2,55,0
31496,33,268451,10,4,4,8,1,40,0
31497,61,154600,9,2,16,8,1,4,0
31498,49,405309,11,2,8,8,2,40,1
31499,51,99185,12,2,8,8,2,40,1
31500,42,191765,9,4,32,4,1,35,0
31501,21,253583,9,1,2,8,2,40,0
31502,29,297054,9,4,1,8,2,40,0
31503,54,204397,10,2,8,8,2,50,0
31504,23,288771,10,1,1,8,1,30,0
31505,52,173987,6,2,8,8,2,40,0
31506,28,33662,14,2,16,8,1,40,1
31507,23,91658,10,4,2,8,2,40,0
31508,43,226902,9,2,8,8,2,80,1
31509,45,232586,10,2,8,8,2,50,1
31510,51,291755,4,2,8,8,2,42,0
31511,29,207032,9,16,4,4,1,42,0
31512,23,161478,10,1,2,2,1,40,0
31513,73,109833,13,2,8,8,2,30,0
31514,47,229394,7,4,4,8,1,55,0
31515,61,69285,9,2,8,8,2,37,0
31516,26,491862,11,1,1,4,1,40,0
31517,40,311534,9,2,8,8,2,40,1
31518,32,420895,13,2,8,8,2,47,0
31519,39,226374,6,4,4,4,1,40,0
31520,33,101345,13,1,1,8,1,40,0
31521,35,48779,9,2,8,8,2,35,0
31522,42,152676,9,4,2,8,2,40,0
31523,46,164877,10,2,8,8,2,44,0
31524,33,97521,9,1,2,8,2,40,0
31525,47,88564,3,1,2,8,2,20,0
31526,33,188246,13,2,8,8,2,40,0
31527,26,189185,9,4,2,8,1,40,0
31528,42,163069,10,4,4,4,1,40,0
31529,28,251905,13,2,8,8,2,50,0
31530,29,112403,3,2,8,8,2,40,0
31531,18,36882,8,1,2,8,1,20,0
31532,33,195891,10,2,8,8,2,45,0
31533,36,194905,13,64,4,8,1,44,0
31534,33,133503,9,2,8,8,2,48,1
31535,40,31621,9,16,4,8,1,40,0
31536,57,413373,16,2,8,8,2,40,1
31537,40,196029,9,4,4,8,2,45,0
31538,36,107302,9,2,8,8,2,50,0
31539,45,151267,13,1,1,4,1,40,1
31540,52,256861,13,2,8,8,2,50,0
31541,24,82777,9,32,1,8,2,40,0
31542,30,147430,9,16,1,8,1,40,0
31543,28,60726,9,1,2,4,2,40,0
31544,46,165754,16,1,1,8,1,45,0
31545,36,448337,9,32,4,4,1,40,0
31546,48,185079,9,1,1,8,1,50,0
31547,36,418702,11,4,4,8,1,40,0
31548,48,41504,9,2,8,8,2,40,1
31549,21,387335,10,1,2,8,1,9,0
31550,18,261720,9,1,1,8,1,40,0
31551,38,133963,13,4,1,8,1,50,1
31552,66,357750,7,64,1,4,1,40,0
31553,36,179488,13,2,8,8,2,55,1
31554,38,60135,9,1,1,8,1,40,0
31555,55,308746,15,64,1,8,2,55,1
31556,27,278720,9,2,8,8,2,45,1
31557,22,477505,12,1,1,8,2,40,0
31558,29,164711,10,1,32,8,2,40,0
31559,40,208277,10,1,4,8,1,40,0
31560,21,39943,10,1,2,8,1,20,0
31561,49,104542,9,4,1,8,1,40,0
31562,29,286634,13,2,16,8,1,50,1
31563,28,142712,13,1,1,8,2,50,1
31564,26,336404,9,2,8,8,2,40,0
31565,33,117983,9,1,1,8,1,41,0
31566,72,108796,15,2,8,8,2,40,1
31567,59,59469,14,2,8,8,2,40,0
31568,37,171968,11,2,8,8,2,40,0
31569,56,119254,6,4,1,8,1,40,0
31570,27,278617,10,1,1,8,2,40,0
31571,39,72338,14,2,8,2,2,40,1
31572,49,343231,14,1,1,8,1,80,0
31573,30,63910,9,2,2,2,1,40,0
31574,28,190350,5,2,16,4,1,40,0
31575,25,176162,13,1,2,8,2,40,0
31576,18,37720,6,1,2,8,2,40,0
31577,25,421467,12,1,2,8,2,26,0
31578,36,138441,10,1,2,8,2,40,0
31579,52,146767,9,2,8,8,2,40,1
31580,20,369678,8,1,1,16,2,40,0
31581,25,160445,9,4,1,8,2,40,0
31582,26,211695,13,1,2,8,2,40,0
31583,50,102346,13,2,16,8,1,20,1
31584,48,128796,12,2,8,8,2,40,1
31585,39,111129,9,2,8,8,2,40,0
31586,30,44566,13,2,8,8,2,40,0
31587,26,118497,9,2,8,8,2,60,0
31588,36,334291,10,2,8,8,2,40,1
31589,49,237920,16,2,8,8,2,60,0
31590,34,136331,13,2,8,8,2,60,0
31591,28,187397,9,1,32,16,2,48,0
31592,28,119793,9,1,1,8,2,40,0
31593,42,24982,10,2,8,8,2,40,1
31594,26,231714,9,2,8,8,2,40,0
31595,54,229272,9,2,8,4,2,40,1
31596,66,68219,5,2,8,8,2,40,0
31597,61,268831,9,2,8,8,2,53,0
31598,45,149640,15,1,1,8,2,30,1
31599,29,261725,13,1,1,8,1,35,0
31600,74,161387,9,4,1,8,1,16,0
31601,61,260167,9,64,1,8,1,40,0
31602,27,200928,10,1,2,8,2,22,0
31603,53,155594,13,2,8,8,2,40,1
31604,57,79539,9,2,8,2,2,40,0
31605,41,469454,10,2,8,8,2,40,0
31606,45,331482,13,2,8,8,2,50,0
31607,43,225193,9,2,8,8,2,40,0
31608,26,370727,13,2,16,8,1,40,1
31609,29,82393,9,2,2,2,2,25,0
31610,65,37170,4,2,8,8,2,20,0
31611,41,58484,13,2,16,8,1,40,0
31612,31,156464,13,1,32,8,2,40,0
31613,50,344621,9,4,1,8,1,40,0
31614,52,174752,9,2,8,8,2,60,1
31615,18,174202,9,1,2,8,2,60,0
31616,26,261203,4,1,4,16,1,30,0
31617,57,316000,9,2,8,8,2,40,0
31618,63,216871,10,2,8,8,2,40,0
31619,29,246933,9,1,32,8,2,40,0
31620,32,112115,13,2,8,8,2,40,1
31621,34,264651,9,2,8,8,2,40,1
31622,43,99185,9,4,4,8,1,58,0
31623,39,176186,10,2,8,8,2,40,1
31624,28,100219,9,1,2,8,2,45,0
31625,32,46691,13,1,1,8,1,40,0
31626,28,297735,15,1,1,8,2,90,0
31627,40,132222,10,2,8,8,2,50,1
31628,25,189656,13,1,1,8,2,60,1
31629,54,224934,14,2,8,8,2,50,1
31630,48,149218,13,2,8,8,2,70,1
31631,51,158508,10,4,1,8,1,36,0
31632,67,261203,4,2,8,8,2,35,0
31633,17,309504,6,1,4,8,1,24,0
31634,24,324637,10,1,1,8,2,40,0
31635,25,267426,9,2,8,8,2,40,0
31636,68,229016,9,2,16,8,1,25,0
31637,54,46401,10,4,1,8,1,47,0
31638,32,114288,9,4,2,8,1,40,0
31639,61,203849,10,4,1,8,1,40,0
31640,41,193882,9,1,2,8,2,40,0
31641,53,311269,9,4,1,8,1,40,0
31642,45,156117,11,4,1,8,1,32,0
31643,64,169917,4,64,1,8,1,4,0
31644,51,222615,9,2,8,8,2,40,1
31645,41,106900,14,2,8,8,2,60,1
31646,40,78036,11,2,16,8,1,65,1
31647,27,380560,9,1,32,8,2,40,0
31648,41,167106,13,2,8,2,2,35,1
31649,51,289436,13,2,8,8,2,60,1
31650,36,749636,10,4,4,8,1,40,0
31651,34,154120,9,1,2,8,2,55,0
31652,43,105119,9,2,8,8,2,40,0
31653,61,181081,9,4,2,4,1,20,0
31654,31,182237,6,32,4,8,2,40,0
31655,34,102130,9,2,8,8,2,65,1
31656,43,266324,9,2,8,8,2,99,1
31657,52,170562,8,2,8,8,2,40,0
31658,18,240543,7,1,2,8,1,20,0
31659,37,187046,10,2,8,8,2,40,1
31660,60,389254,9,2,8,8,2,40,0
31661,47,179955,10,64,4,8,1,25,0
31662,21,197997,10,1,2,8,2,30,0
31663,34,343789,13,2,8,8,2,55,1
31664,28,191088,9,4,1,8,1,52,0
31665,40,141649,11,2,8,8,2,40,1
31666,26,433906,12,1,1,8,2,40,0
31667,48,207982,10,1,4,4,1,40,0
31668,46,175925,10,2,8,8,2,40,0
31669,58,85767,10,2,8,8,2,48,0
31670,32,281030,9,1,1,8,2,40,0
31671,90,313986,9,2,8,8,2,40,1
31672,38,396595,10,2,8,2,2,40,1
31673,20,189203,12,1,1,8,2,20,0
31674,43,163108,10,2,8,8,2,99,0
31675,17,141590,7,1,2,8,1,12,0
31676,36,137421,8,1,1,2,2,45,0
31677,36,67728,9,2,8,8,2,40,0
31678,30,345522,9,2,8,8,2,70,1
31679,45,330087,9,2,8,8,2,40,0
31680,51,204322,9,2,8,8,2,50,0
31681,29,50295,10,2,8,8,2,48,0
31682,35,147258,11,1,2,8,2,65,0
31683,19,194260,10,1,2,8,1,20,0
31684,56,437727,5,2,8,8,2,40,0
31685,64,34100,10,64,1,8,2,4,0
31686,62,186611,9,1,1,8,2,40,0
31687,24,280960,9,2,16,8,1,24,0
31688,33,33117,12,2,8,8,2,40,0
31689,43,169628,13,1,4,4,1,35,1
31690,22,124942,10,1,2,8,2,45,0
31691,44,143368,10,1,1,4,2,55,0
31692,37,255621,9,32,1,8,2,50,0
31693,34,154227,10,1,1,8,2,75,0
31694,43,171438,11,32,4,8,1,45,0
31695,39,191524,9,4,4,8,1,40,0
31696,30,377017,10,2,8,8,2,32,0
31697,58,192806,4,1,1,8,1,33,0
31698,31,259120,10,2,16,8,1,10,0
31699,45,234195,9,4,4,8,1,35,0
31700,30,147596,10,4,4,4,1,40,0
31701,42,147251,10,2,16,8,1,36,0
31702,50,176157,14,2,8,8,2,50,1
31703,25,176162,11,1,2,8,2,30,0
31704,34,384150,13,2,8,8,2,40,1
31705,50,107665,10,2,8,8,2,40,1
31706,72,82635,7,2,8,8,2,40,0
31707,60,165827,16,2,8,8,2,55,0
31708,41,287306,12,2,8,8,2,60,1
31709,71,78786,4,2,8,8,2,10,0
31710,40,33310,15,4,1,8,1,35,0
31711,22,349368,13,1,2,8,1,30,0
31712,52,117674,13,1,1,8,2,38,0
31713,30,310889,10,1,1,8,2,55,0
31714,36,187167,9,32,1,8,1,30,0
31715,40,379919,10,2,8,8,2,40,0
31716,31,34862,12,2,8,2,2,40,0
31717,44,201723,13,2,8,8,2,45,1
31718,38,161463,15,2,8,4,2,40,1
31719,46,186410,15,1,1,8,2,50,1
31720,57,62020,15,4,1,4,2,55,1
31721,39,42044,7,2,8,8,2,40,0
31722,42,170230,13,4,1,8,1,55,1
31723,43,341358,11,2,8,8,2,40,1
31724,22,199426,10,1,1,8,1,17,0
31725,44,89172,13,2,8,8,2,50,1
31726,22,148955,10,1,2,2,1,15,0
31727,37,140673,10,2,16,8,1,40,1
31728,20,71788,10,1,2,8,1,18,0
31729,26,326033,13,1,1,8,1,80,0
31730,35,129305,9,1,1,8,2,30,0
31731,28,171067,9,1,2,8,1,40,0
31732,34,143582,10,1,1,2,1,35,0
31733,17,171461,6,1,2,8,1,20,0
31734,18,257980,9,1,1,8,2,40,0
31735,25,182866,9,1,2,8,2,40,0
31736,44,69333,13,2,8,8,2,50,1
31737,61,668362,2,64,1,8,1,40,0
31738,39,132879,10,2,8,8,2,50,1
31739,61,181219,13,2,8,8,2,40,1
31740,19,166018,10,1,2,8,1,40,0
31741,22,120518,9,64,2,8,1,40,0
31742,19,183532,10,1,2,8,2,25,0
31743,45,49298,13,1,2,8,2,40,0
31744,20,157332,10,1,2,8,1,25,0
31745,37,213726,9,4,1,2,1,40,0
31746,26,31143,10,1,1,8,2,40,0
31747,17,256173,6,1,2,8,1,15,0
31748,26,184872,13,2,16,8,1,55,1
31749,58,202652,9,32,4,8,1,40,0
31750,61,101602,16,2,8,8,2,25,1
31751,64,60940,9,64,1,8,1,50,1
31752,19,292590,9,2,32,8,1,25,0
31753,36,141420,13,4,1,8,2,30,0
31754,47,159389,12,1,1,8,1,40,0
31755,62,254534,10,2,8,8,2,40,0
31756,36,89508,15,1,1,8,2,40,0
31757,38,238980,10,1,1,8,2,60,0
31758,54,178946,9,2,8,8,2,48,1
31759,31,204752,13,1,1,8,2,50,0
31760,26,290213,10,32,2,8,2,40,0
31761,50,102615,9,2,8,8,2,40,1
31762,41,291965,10,1,4,2,1,40,0
31763,52,175339,13,2,8,8,2,40,1
31764,28,90547,9,2,16,4,1,23,0
31765,23,449101,9,2,2,8,1,30,0
31766,46,101722,10,2,8,8,2,40,0
31767,32,981628,9,4,4,4,2,40,0
31768,59,147989,9,64,1,8,1,35,0
31769,30,204470,10,2,8,8,2,36,1
31770,58,311409,14,2,8,4,2,30,1
31771,31,190027,9,1,32,4,1,40,0
31772,36,218015,10,2,8,8,2,48,0
31773,31,77634,1,1,1,8,2,24,0
31774,52,42984,15,2,8,8,2,70,1
31775,29,413297,10,2,8,8,2,70,0
31776,48,218835,14,2,8,8,2,50,0
31777,30,341051,14,2,8,8,2,60,1
31778,58,252419,7,2,8,8,2,50,0
31779,20,347935,10,1,2,4,2,40,0
31780,19,237848,10,1,2,8,2,3,0
31781,63,174826,9,4,1,8,1,40,0
31782,51,170086,13,2,8,8,2,45,1
31783,53,470368,12,4,4,8,1,48,0
31784,54,75235,9,2,8,8,2,40,1
31785,35,35854,10,1,2,8,1,40,0
31786,26,746432,9,1,2,4,2,48,0
31787,47,258498,10,2,16,8,1,52,0
31788,44,176063,13,2,8,8,2,45,0
31789,80,26865,4,1,4,8,2,20,0
31790,55,104724,16,2,8,8,2,40,1
31791,43,346321,14,2,8,8,2,45,1
31792,49,402462,13,16,4,8,2,30,0
31793,27,153078,15,1,2,2,2,40,0
31794,42,176063,11,2,8,8,2,55,1
31795,39,451059,5,2,8,8,2,40,0
31796,36,229533,9,2,8,8,2,40,0
31797,32,106437,9,32,4,8,1,40,0
31798,58,294313,10,2,16,4,1,55,0
31799,63,67903,5,32,1,4,2,40,0
31800,49,133669,10,2,8,8,2,40,1
31801,36,251730,10,2,8,8,2,60,1
31802,46,72896,10,2,8,8,2,50,0
31803,47,155664,14,2,8,8,2,55,1
31804,39,206520,9,1,1,8,2,45,0
31805,33,72338,15,2,8,2,2,65,1
31806,43,34640,9,2,8,16,2,40,1
31807,30,236543,10,2,8,8,2,68,0
31808,39,43702,11,2,16,8,1,37,0
31809,44,335248,10,4,1,8,1,40,0
31810,27,198197,13,1,1,8,2,45,0
31811,80,281768,12,2,8,8,2,4,0
31812,31,160594,12,1,2,8,2,3,0
31813,34,231826,9,2,8,8,2,40,0
31814,28,188171,12,1,2,8,2,60,0
31815,55,125000,9,2,8,8,2,40,1
31816,36,166509,9,4,1,8,1,40,0
31817,42,402367,10,2,8,4,2,45,1
31818,67,204123,13,2,8,8,2,10,0
31819,53,220786,10,64,1,8,1,60,0
31820,43,254146,10,2,8,8,2,40,1
31821,29,152461,13,1,1,8,1,42,0
31822,19,223669,10,1,2,8,2,30,0
31823,51,120270,11,2,8,8,2,40,1
31824,21,304602,11,1,2,8,2,98,0
31825,54,24108,10,32,1,8,1,40,0
31826,42,32546,15,4,4,8,2,40,1
31827,41,93885,10,4,4,8,1,48,0
31828,28,210765,9,1,2,8,2,40,0
31829,31,191276,11,4,4,8,1,40,0
31830,82,71438,9,2,8,8,2,20,0
31831,23,330571,13,1,1,8,1,16,0
31832,40,138634,9,2,8,8,2,40,0
31833,35,112264,9,2,8,8,2,50,0
31834,24,205865,9,1,4,8,2,45,0
31835,21,224640,10,1,2,8,1,40,0
31836,27,180758,10,2,8,8,2,30,0
31837,29,499935,11,1,4,8,1,40,0
31838,40,107762,13,2,8,8,2,45,0
31839,17,214787,8,1,2,8,1,25,0
31840,27,211032,2,1,1,8,2,40,0
31841,34,208353,9,1,2,8,2,40,0
31842,18,157273,6,1,32,4,2,15,0
31843,39,75891,13,4,4,8,1,40,0
31844,34,177675,10,2,8,8,2,65,1
31845,44,182370,9,2,8,8,2,40,0
31846,18,200525,7,1,2,8,1,25,0
31847,39,174242,13,2,8,8,2,60,1
31848,28,95566,2,16,2,16,1,35,0
31849,30,30290,9,1,1,8,1,40,0
31850,60,240951,9,4,32,8,1,40,0
31851,58,183810,9,2,8,8,2,24,0
31852,49,94342,13,2,8,8,2,60,0
31853,61,148577,9,2,8,8,2,55,1
31854,27,103634,9,4,1,8,2,38,0
31855,59,83542,12,4,1,8,2,40,0
31856,52,76131,10,2,16,2,1,40,1
31857,42,262402,13,1,1,8,1,40,0
31858,27,198286,10,1,1,8,1,34,0
31859,41,145441,14,2,8,8,2,50,1
31860,35,273558,10,1,1,4,2,30,0
31861,50,117496,13,2,16,8,1,24,0
31862,36,128876,6,2,8,8,2,40,0
31863,21,199698,9,1,2,8,2,45,0
31864,38,65390,12,2,8,8,2,45,0
31865,46,128645,10,4,1,8,1,40,0
31866,59,53481,10,2,8,8,2,50,0
31867,55,92215,9,1,1,8,1,45,0
31868,49,78859,14,64,4,8,1,20,0
31869,59,187502,10,2,8,8,2,50,1
31870,38,242080,10,2,8,8,2,55,1
31871,22,41837,10,1,2,8,2,25,0
31872,28,291374,8,1,4,4,1,40,0
31873,47,148995,13,2,8,8,2,60,1
31874,59,159008,10,2,8,8,2,56,0
31875,37,271013,9,4,1,8,2,40,0
31876,33,199046,13,1,1,8,1,40,0
31877,34,164280,6,2,8,8,2,40,0
31878,35,116960,14,2,8,8,2,40,1
31879,55,100054,6,1,1,8,2,40,0
31880,18,183824,8,1,2,8,2,30,0
31881,48,313925,12,2,16,8,1,30,1
31882,48,379883,14,2,8,8,2,40,1
31883,70,92593,10,64,1,8,1,25,0
31884,27,189777,9,2,8,8,2,40,0
31885,43,198330,14,64,4,4,1,37,0
31886,32,127451,10,2,8,8,2,38,1
31887,62,31577,9,2,8,8,2,18,0
31888,18,90230,9,1,2,8,2,20,0
31889,50,301024,13,32,1,8,2,40,1
31890,38,175732,9,1,1,1,2,15,0
31891,18,218889,5,1,2,4,2,35,0
31892,46,117605,5,4,1,8,2,35,0
31893,26,154571,10,1,1,2,2,45,1
31894,44,228057,4,2,16,8,1,40,0
31895,32,173998,10,1,1,8,1,60,0
31896,25,90752,13,2,16,8,1,40,0
31897,55,51008,9,4,4,8,1,40,0
31898,55,113398,10,1,4,8,2,40,0
31899,25,74977,10,2,16,8,1,40,0
31900,40,101593,13,2,8,8,2,50,0
31901,29,228346,11,1,1,8,2,50,0
31902,60,180418,7,2,8,8,2,40,0
31903,45,44489,9,2,8,8,2,45,0
31904,43,277488,9,2,8,8,2,30,0
31905,24,103064,9,1,2,8,1,55,0
31906,34,226872,13,4,1,8,1,40,0
31907,47,330416,10,1,1,8,2,60,0
31908,24,186495,9,4,1,8,1,32,0
31909,47,205712,10,2,8,8,2,38,0
31910,18,217743,7,1,2,8,1,40,0
31911,50,52565,10,2,8,8,2,40,0
31912,22,239954,10,1,32,8,2,40,0
31913,49,349986,13,2,8,8,2,60,1
31914,41,117585,9,2,8,8,2,40,1
31915,68,122094,9,2,8,8,2,15,0
31916,62,26857,4,64,32,8,1,35,0
31917,25,192321,13,1,2,8,1,40,0
31918,24,88095,10,1,1,8,1,24,0
31919,44,144067,13,4,1,8,2,12,0
31920,32,124187,5,2,8,4,2,40,0
31921,49,123681,14,2,8,8,2,43,1
31922,68,145638,10,4,1,8,1,40,0
31923,25,130513,12,1,2,8,1,40,0
31924,47,197038,13,2,8,8,2,50,0
31925,35,189092,13,2,8,8,2,40,1
31926,37,198841,7,2,8,8,2,40,0
31927,57,317969,9,2,8,8,2,50,0
31928,37,103121,13,2,16,8,1,40,1
31929,34,111589,6,1,4,4,1,40,0
31930,46,267952,11,4,1,8,1,36,0
31931,21,63899,7,1,32,8,1,40,0
31932,26,473625,9,2,16,8,1,30,0
31933,45,187901,9,4,1,8,2,44,1
31934,17,24090,9,1,2,8,1,35,0
31935,36,102729,12,2,8,8,2,70,0
31936,33,91666,8,4,1,8,2,40,0
31937,27,215873,9,1,2,4,2,40,0
31938,32,152109,9,2,8,8,2,48,0
31939,24,175586,9,1,4,4,1,40,0
31940,37,232614,9,4,4,4,1,30,0
31941,53,229465,16,2,8,8,2,50,1
31942,44,147110,10,4,2,8,2,40,1
31943,43,161240,9,2,8,8,2,45,1
31944,29,358124,9,1,32,4,1,52,0
31945,47,222529,13,2,8,8,2,65,0
31946,37,338320,14,1,1,8,2,60,0
31947,43,62026,15,2,8,8,2,40,1
31948,23,263886,10,1,1,4,1,20,0
31949,50,310774,13,2,8,8,2,35,0
31950,25,98155,10,1,2,8,2,40,0
31951,40,259307,10,1,1,8,2,50,0
31952,39,358753,11,2,8,8,2,40,1
31953,41,29762,9,2,8,8,2,52,1
31954,32,202729,9,2,2,8,2,40,0
31955,19,28790,10,1,1,8,1,40,0
31956,26,53209,9,1,2,8,2,40,0
31957,30,169020,13,2,8,8,2,40,0
31958,34,127195,10,2,8,8,2,40,0
31959,41,211731,10,1,1,8,1,40,0
31960,42,126614,13,4,1,16,2,30,0
31961,45,259463,11,2,8,8,2,40,1
31962,22,228411,10,1,1,8,2,35,0
31963,25,117827,10,2,8,8,2,40,0
31964,22,57216,10,1,2,4,2,20,0
31965,46,250821,15,2,8,8,2,40,1
31966,48,88564,10,4,1,8,2,45,0
31967,45,172822,9,2,8,8,2,52,1
31968,19,251579,10,1,2,8,2,14,0
31969,31,118399,7,2,8,8,2,40,0
31970,30,178383,10,2,8,4,2,70,0
31971,40,170866,12,2,8,8,2,50,1
31972,60,268954,10,2,8,8,2,12,1
31973,52,89951,8,2,16,4,1,40,1
31974,22,203894,10,1,2,8,1,15,0
31975,25,237065,10,4,2,4,2,38,0
31976,51,108435,14,2,8,8,2,80,1
31977,32,93213,12,2,8,8,2,62,0
31978,51,231230,13,2,8,8,2,25,0
31979,42,386175,10,4,1,8,2,50,1
31980,39,128392,9,2,8,8,2,40,1
31981,24,223515,9,2,8,8,2,45,0
31982,52,208630,9,4,4,8,1,38,0
31983,58,97969,2,16,4,1,2,40,0
31984,43,174295,14,2,8,8,2,55,0
31985,31,60229,9,2,8,8,2,40,0
31986,28,66095,9,2,8,8,2,40,0
31987,31,130057,14,2,8,8,2,60,1
31988,61,179743,9,2,8,8,2,20,0
31989,26,192022,13,1,2,8,1,40,0
31990,46,45288,13,1,1,8,2,40,0
31991,62,178764,9,2,8,8,2,40,1
31992,50,99476,14,4,1,8,1,35,0
31993,18,41973,7,1,2,8,1,5,0
31994,23,162228,13,1,1,8,2,48,0
31995,21,211968,10,1,2,8,1,28,0
31996,46,211226,12,2,8,16,2,36,0
31997,38,33397,9,4,4,8,1,40,0
31998,53,120839,8,4,2,8,2,40,0
31999,53,36327,9,2,8,8,2,40,1
32000,50,139703,10,2,8,8,2,40,1
32001,26,107827,9,1,4,8,2,25,0
32002,46,140219,14,4,1,8,1,55,1
32003,44,203761,13,2,8,8,2,40,1
32004,36,114719,14,2,8,8,2,50,1
32005,20,344394,10,1,1,8,1,30,0
32006,35,195516,4,2,8,8,2,40,0
32007,40,31627,13,2,16,8,1,20,0
32008,70,174032,9,2,8,8,2,40,0
32009,57,226875,4,2,8,8,2,50,0
32010,40,566537,1,2,8,8,2,40,0
32011,18,36162,7,1,2,8,2,5,0
32012,45,31478,13,2,8,8,2,60,0
32013,52,294991,13,2,8,8,2,40,1
32014,24,108495,9,1,2,8,2,40,0
32015,42,161532,13,2,8,4,2,60,0
32016,28,332249,9,32,2,8,2,45,0
32017,32,268147,11,1,4,8,1,60,0
32018,56,317847,13,4,1,8,2,40,0
32019,44,52028,2,2,16,2,1,40,0
32020,20,184045,10,1,4,4,1,30,0
32021,32,206609,13,2,8,8,2,60,1
32022,59,152968,10,32,32,8,2,40,0
32023,21,213015,9,1,32,4,2,40,0
32024,32,313835,14,2,8,8,2,40,1
32025,49,66385,9,2,8,8,2,40,0
32026,22,205940,13,1,2,8,1,30,0
32027,51,260938,10,2,8,8,2,50,1
32028,33,60567,9,2,8,8,2,40,0
32029,23,335067,13,1,1,8,2,50,0
32030,34,331126,9,1,4,4,2,30,0
32031,53,156612,8,4,1,8,1,40,0
32032,44,188436,13,2,8,8,2,45,0
32033,60,227468,10,64,1,4,1,40,0
32034,55,183580,10,2,8,8,2,38,0
32035,57,50990,9,2,8,8,2,30,0
32036,59,384246,16,2,8,8,2,50,0
32037,26,375313,10,1,2,2,2,40,0
32038,30,176410,11,2,2,8,1,16,1
